timestamp,temperature
20250812T0100,17.420246
20250812T0200,17.280245
20250812T0300,16.900246
20250812T0400,17.130245
20250812T0500,17.560246
20250812T0600,19.720245
20250812T0700,23.180244
20250812T0800,26.000246
20250812T0900,28.140245
20250812T1000,29.550245
20250812T1100,31.360245
20250812T1200,33.620247
20250812T1300,34.88025
20250812T1400,35.04025
20250812T1500,35.800247
20250812T1600,35.160248
20250812T1700,33.970245
20250812T1800,31.540245
20250812T1900,28.340246
20250812T2000,24.410246
20250812T2100,23.210245
20250812T2200,22.440245
20250812T2300,21.100245
20250813T0000,20.640245
20250813T0100,20.080246
20250813T0200,19.280245
20250813T0300,18.980246
20250813T0400,18.500246
20250813T0500,18.670246
20250813T0600,20.880245
20250813T0700,24.240246
20250813T0800,27.350245
20250813T0900,30.330246
20250813T1000,32.000248
20250813T1100,33.84025
20250813T1200,35.100246
20250813T1300,36.660248
20250813T1400,36.190247
20250813T1500,36.470245
20250813T1600,35.36025
20250813T1700,33.43025
20250813T1800,29.890245
20250813T1900,25.450245
20250813T2000,23.610245
20250813T2100,21.800245
20250813T2200,21.500246
20250813T2300,20.760244
20250814T0000,20.470245
20250814T0100,20.840246
20250814T0200,21.360245
20250814T0300,20.690245
20250814T0400,19.120245
20250814T0500,19.050245
20250814T0600,21.560246
20250814T0700,24.890245
20250814T0800,27.120245
20250814T0900,29.620245
20250814T1000,30.770245
20250814T1100,32.070248
20250814T1200,33.070248
20250814T1300,34.120247
20250814T1400,34.45025
20250814T1500,34.000248
20250814T1600,33.620247
20250814T1700,32.59025
20250814T1800,30.000246
20250814T1900,25.760244
20250814T2000,25.060246
20250814T2100,23.160246
20250814T2200,23.020245
20250814T2300,22.700245
20250815T0000,22.090246
20250815T0100,21.250246
20250815T0200,20.460245
20250815T0300,19.810246
20250815T0400,19.730246
20250815T0500,20.090246
20250815T0600,22.650246
20250815T0700,25.600245
20250815T0800,28.370245
20250815T0900,30.090246
20250815T1000,32.300247
20250815T1100,33.280247
20250815T1200,33.280247
20250815T1300,32.910248
20250815T1400,30.800245
20250815T1500,30.140245
20250815T1600,31.260244
20250815T1700,31.660246
20250815T1800,29.660246
20250815T1900,26.780245
20250815T2000,25.200245
20250815T2100,24.140245
20250815T2200,22.460245
20250815T2300,21.790245
20250816T0000,22.200245
20250816T0100,21.140245
20250816T0200,21.560246
20250816T0300,20.370245
20250816T0400,19.980246
20250816T0500,19.280245
20250816T0600,21.140245
20250816T0700,23.160246
20250816T0800,24.990246
20250816T0900,27.020245
20250816T1000,28.200245
20250816T1100,29.070246
20250816T1200,29.670246
20250816T1300,30.360245
20250816T1400,30.530245
20250816T1500,30.150246
20250816T1600,29.460245
20250816T1700,27.700245
20250816T1800,26.860245
20250816T1900,25.450245
20250816T2000,24.320246
20250816T2100,22.300245
20250816T2200,22.450245
20250816T2300,20.970245
20250817T0000,20.480246
20250817T0100,19.580246
20250817T0200,18.870245
20250817T0300,18.080246
20250817T0400,17.230246
20250817T0500,17.050245
20250817T0600,17.730246
20250817T0700,19.150246
20250817T0800,20.860245
20250817T0900,22.320246
20250817T1000,24.730246
20250817T1100,25.290245
20250817T1200,26.990246
20250817T1300,27.810246
20250817T1400,27.740246
20250817T1500,27.430244
20250817T1600,26.600245
20250817T1700,25.500246
20250817T1800,23.910246
20250817T1900,21.930244
20250817T2000,20.120245
20250817T2100,18.780245
20250817T2200,18.000246
20250817T2300,17.080246
20250818T0000,16.050245
20250818T0100,15.5602455
20250818T0200,14.940246
20250818T0300,14.630245
20250818T0400,14.610246
20250818T0500,13.960245
20250818T0600,16.080246
20250818T0700,18.450245
20250818T0800,20.660246
20250818T0900,22.720245
20250818T1000,24.580246
20250818T1100,26.180244
20250818T1200,27.990246
20250818T1300,28.440245
20250818T1400,29.080246
20250818T1500,29.250246
20250818T1600,28.950245
20250818T1700,27.960245
20250818T1800,25.810246
20250818T1900,22.110245
20250818T2000,20.410246
20250818T2100,20.080246
20250818T2200,19.630245
20250818T2300,17.970245
20250819T0000,16.030245
20250819T0100,14.960245
20250819T0200,14.800245
20250819T0300,14.150246
20250819T0400,14.340245
20250819T0500,14.180245
20250819T0600,17.310246
20250819T0700,20.680244
20250819T0800,23.450245
20250819T0900,26.320246
20250819T1000,27.680244
20250819T1100,29.050245
20250819T1200,30.830246
20250819T1300,31.320246
20250819T1400,31.110245
20250819T1500,31.290245
20250819T1600,29.930244
20250819T1700,29.230246
20250819T1800,27.700245
20250819T1900,25.410246
20250819T2000,24.740246
20250819T2100,23.140245
20250819T2200,21.780245
20250819T2300,21.260244
20250820T0000,20.620245
20250820T0100,20.130245
20250820T0200,19.980246
20250820T0300,19.560246
20250820T0400,19.230246
20250820T0500,18.970245
20250820T0600,19.100245
20250820T0700,19.540245
20250820T0800,20.360245
20250820T0900,21.570246
20250820T1000,21.790245
20250820T1100,22.530245
20250820T1200,23.500246
20250820T1300,24.440245
20250820T1400,24.090246
20250820T1500,23.080246
20250820T1600,22.060246
20250820T1700,20.450245
20250820T1800,19.650246
20250820T1900,19.280245
20250820T2000,18.510244
20250820T2100,18.300245
20250820T2200,17.910246
20250820T2300,17.830246
20250821T0000,17.760244
20250821T0100,17.650246
20250821T0200,17.630245
20250821T0300,17.540245
20250821T0400,17.510244
20250821T0500,17.380245
20250821T0600,17.410246
20250821T0700,17.550245
20250821T0800,17.450245
20250821T0900,17.690245
20250821T1000,18.070246
20250821T1100,18.380245
20250821T1200,18.810246
20250821T1300,19.210245
20250821T1400,19.240246
20250821T1500,19.070246
20250821T1600,19.060246
20250821T1700,18.890245
20250821T1800,18.730246
20250821T1900,18.130245
20250821T2000,17.650246
20250821T2100,17.450245
20250821T2200,17.140245
20250821T2300,16.850245
20250822T0000,16.460245
20250822T0100,16.120245
20250822T0200,15.860246
20250822T0300,15.630245
20250822T0400,15.450245
20250822T0500,15.360246
20250822T0600,15.970245
20250822T0700,17.130245
20250822T0800,17.870245
20250822T0900,19.100245
20250822T1000,19.680244
20250822T1100,21.110245
20250822T1200,21.650246
20250822T1300,22.320246
20250822T1400,22.600245
20250822T1500,22.510244
20250822T1600,21.830246
20250822T1700,21.030245
20250822T1800,19.610245
20250822T1900,17.890245
20250822T2000,17.550245
20250822T2100,16.990246
20250822T2200,15.900246
20250822T2300,15.450245
20250823T0000,15.200245
20250823T0100,14.280245
20250823T0200,13.630245
20250823T0300,13.100245
20250823T0400,12.450245
20250823T0500,12.440246
20250823T0600,13.360246
20250823T0700,15.0602455
20250823T0800,17.000246
20250823T0900,18.660246
20250823T1000,19.300245
20250823T1100,19.930244
20250823T1200,20.650246
20250823T1300,21.030245
20250823T1400,21.420246
20250823T1500,21.090246
20250823T1600,20.800245
20250823T1700,19.920246
20250823T1800,18.110245
20250823T1900,15.640245
20250823T2000,13.840245
20250823T2100,13.010245
20250823T2200,13.140245
20250823T2300,12.730246
20250824T0000,11.870245
20250824T0100,10.950245
20250824T0200,11.010245
20250824T0300,10.980246
20250824T0400,10.800245
20250824T0500,10.940246
20250824T0600,12.220245
20250824T0700,14.620245
20250824T0800,17.140245
20250824T0900,18.620245
20250824T1000,20.030245
20250824T1100,21.740246
20250824T1200,21.810246
20250824T1300,22.380245
20250824T1400,22.700245
20250824T1500,23.320246
20250824T1600,22.530245
20250824T1700,21.560246
20250824T1800,19.370245
20250824T1900,15.350245
20250824T2000,14.150246
20250824T2100,12.940246
20250824T2200,12.580245
20250824T2300,12.260245
20250825T0000,12.200245
20250825T0100,11.890245
20250825T0200,11.410245
20250825T0300,9.980246
20250825T0400,9.720245
20250825T0500,9.300245
20250825T0600,11.830245
20250825T0700,15.000245
20250825T0800,17.850245
20250825T0900,19.710245
20250825T1000,21.370245
20250825T1100,22.930244
20250825T1200,24.100245
20250825T1300,25.310246
20250825T1400,25.430244
20250825T1500,26.100245
20250825T1600,25.080246
20250825T1700,23.590246
20250825T1800,21.060246
20250825T1900,17.380245
20250825T2000,16.080246
20250825T2100,14.820246
20250825T2200,13.840245
20250825T2300,12.910245
20250826T0000,12.490245
20250826T0100,11.740245
20250826T0200,11.370245
20250826T0300,11.210245
20250826T0400,11.300245
20250826T0500,11.430245
20250826T0600,13.770246
20250826T0700,16.770245
20250826T0800,20.130245
20250826T0900,23.720245
20250826T1000,25.550245
20250826T1100,27.260244
20250826T1200,29.040245
20250826T1300,30.080246
20250826T1400,30.260244
20250826T1500,30.080246
20250826T1600,28.960245
20250826T1700,26.980246
20250826T1800,24.790245
20250826T1900,23.040245
20250826T2000,20.800245
20250826T2100,19.700245
20250826T2200,18.880245
20250826T2300,18.760244
20250827T0000,18.770245
20250827T0100,18.680244
20250827T0200,18.060246
20250827T0300,17.720245
20250827T0400,17.690245
20250827T0500,17.250246
20250827T0600,18.080246
20250827T0700,20.050245
20250827T0800,21.460245
20250827T0900,22.660246
20250827T1000,23.810246
20250827T1100,23.820246
20250827T1200,23.840246
20250827T1300,24.750246
20250827T1400,25.740246
20250827T1500,25.540245
20250827T1600,24.620245
20250827T1700,23.670246
20250827T1800,22.800245
20250827T1900,20.640245
20250827T2000,19.960245
20250827T2100,19.410246
20250827T2200,19.820246
20250827T2300,19.300245
20250828T0000,18.500246
20250828T0100,18.370245
20250828T0200,17.550245
20250828T0300,17.620245
20250828T0400,17.410246
20250828T0500,17.350245
20250828T0600,17.420246
20250828T0700,17.830246
20250828T0800,18.260244
20250828T0900,18.670246
20250828T1000,19.710245
20250828T1100,20.150246
20250828T1200,20.780245
20250828T1300,21.100245
20250828T1400,21.090246
20250828T1500,21.220245
20250828T1600,21.220245
20250828T1700,20.560246
20250828T1800,19.180244
20250828T1900,18.120245
20250828T2000,17.730246
20250828T2100,17.450245
20250828T2200,16.830246
20250828T2300,16.160246
20250829T0000,15.440246
20250829T0100,15.010245
20250829T0200,14.590245
20250829T0300,13.870245
20250829T0400,13.320246
20250829T0500,12.940246
20250829T0600,14.040245
20250829T0700,16.180246
20250829T0800,17.910246
20250829T0900,19.170246
20250829T1000,20.880245
20250829T1100,21.350245
20250829T1200,22.800245
20250829T1300,23.300245
20250829T1400,22.520245
20250829T1500,21.970245
20250829T1600,20.550245
20250829T1700,19.300245
20250829T1800,17.810246
20250829T1900,16.780245
20250829T2000,16.290245
20250829T2100,16.020247
20250829T2200,16.000246
20250829T2300,15.650246
20250830T0000,15.440246
20250830T0100,15.200245
20250830T0200,14.860246
20250830T0300,14.870245
20250830T0400,14.540245
20250830T0500,14.420245
20250830T0600,14.930245
20250830T0700,15.990245
20250830T0800,16.940245
20250830T0900,17.650246
20250830T1000,19.150246
20250830T1100,19.800245
20250830T1200,20.120245
20250830T1300,19.860245
20250830T1400,20.190245
20250830T1500,20.650246
20250830T1600,20.920246
20250830T1700,19.810246
20250830T1800,17.750246
20250830T1900,17.280245
20250830T2000,16.140245
20250830T2100,14.120245
20250830T2200,13.770246
20250830T2300,13.300245
20250831T0000,13.020246
20250831T0100,12.640245
20250831T0200,12.600245
20250831T0300,12.620245
20250831T0400,13.190246
20250831T0500,13.790245
20250831T0600,14.480246
20250831T0700,15.8102455
20250831T0800,17.510244
20250831T0900,20.380245
20250831T1000,22.870245
20250831T1100,23.440245
20250831T1200,24.970245
20250831T1300,25.070246
20250831T1400,26.130245
20250831T1500,25.830246
20250831T1600,25.410246
20250831T1700,24.450245
20250831T1800,20.860245
20250831T1900,19.470245
20250831T2000,18.520245
20250831T2100,18.090246
20250831T2200,17.560246
20250831T2300,17.340246
20250901T0000,17.060246
20250901T0100,17.050245
20250901T0200,16.750246
20250901T0300,16.200245
20250901T0400,15.950245
20250901T0500,15.790245
20250901T0600,15.990245
20250901T0700,16.350246
20250901T0800,17.130245
20250901T0900,18.180244
20250901T1000,19.240246
20250901T1100,19.870245
20250901T1200,20.560246
20250901T1300,20.250246
20250901T1400,20.900246
20250901T1500,20.830246
20250901T1600,20.150246
20250901T1700,18.800245
20250901T1800,17.010244
20250901T1900,16.670246
20250901T2000,15.770246
20250901T2100,15.660245
20250901T2200,14.920245
20250901T2300,14.400246
20250902T0000,14.300245
20250902T0100,14.100245
20250902T0200,13.850245
20250902T0300,13.930245
20250902T0400,13.670245
20250902T0500,13.480246
20250902T0600,14.5602455
20250902T0700,15.550245
20250902T0800,16.520247
20250902T0900,17.370245
20250902T1000,18.420246
20250902T1100,19.490246
20250902T1200,20.540245
20250902T1300,20.900246
20250902T1400,21.800245
20250902T1500,21.660246
20250902T1600,20.850245
20250902T1700,19.440245
20250902T1800,18.410246
20250902T1900,17.750246
20250902T2000,16.940245
20250902T2100,15.390245
20250902T2200,15.160245
20250902T2300,15.650246
20250903T0000,15.940246
20250903T0100,15.940246
20250903T0200,15.700245
20250903T0300,15.8102455
20250903T0400,15.960245
20250903T0500,15.740245
20250903T0600,16.590246
20250903T0700,17.520245
20250903T0800,18.530245
20250903T0900,19.480246
20250903T1000,21.500246
20250903T1100,22.970245
20250903T1200,24.630245
20250903T1300,25.440245
20250903T1400,26.720245
20250903T1500,26.840246
20250903T1600,26.460245
20250903T1700,24.790245
20250903T1800,22.950245
20250903T1900,19.480246
20250903T2000,17.690245
20250903T2100,16.900246
20250903T2200,16.760244
20250903T2300,17.470245
20250904T0000,17.880245
20250904T0100,17.710245
20250904T0200,17.100245
20250904T0300,16.850245
20250904T0400,16.810246
20250904T0500,16.490246
20250904T0600,17.130245
20250904T0700,18.610245
20250904T0800,19.100245
20250904T0900,19.160246
20250904T1000,19.740246
20250904T1100,20.150246
20250904T1200,20.580246
20250904T1300,21.350245
20250904T1400,20.410246
20250904T1500,18.550245
20250904T1600,17.690245
20250904T1700,17.480246
20250904T1800,17.140245
20250904T1900,16.760244
20250904T2000,16.750246
20250904T2100,16.510246
20250904T2200,16.110247
20250904T2300,15.3102455
20250905T0000,15.390245
20250905T0100,15.200245
20250905T0200,14.910245
20250905T0300,14.610246
20250905T0400,14.320246
20250905T0500,14.110246
20250905T0600,14.710245
20250905T0700,15.240245
20250905T0800,15.890245
20250905T0900,17.270245
20250905T1000,18.450245
20250905T1100,18.630245
20250905T1200,18.710245
20250905T1300,19.020245
20250905T1400,19.240246
20250905T1500,19.130245
20250905T1600,19.120245
20250905T1700,18.180244
20250905T1800,16.520247
20250905T1900,14.830245
20250905T2000,13.430245
20250905T2100,12.800245
20250905T2200,11.710245
20250905T2300,10.920245
20250906T0000,10.290245
20250906T0100,9.850245
20250906T0200,9.680245
20250906T0300,9.550245
20250906T0400,9.040245
20250906T0500,9.330245
20250906T0600,10.460245
20250906T0700,12.780245
20250906T0800,15.270246
20250906T0900,17.540245
20250906T1000,19.670246
20250906T1100,20.550245
20250906T1200,21.660246
20250906T1300,23.180244
20250906T1400,22.910246
20250906T1500,23.260244
20250906T1600,22.630245
20250906T1700,21.170246
20250906T1800,18.450245
20250906T1900,16.570246
20250906T2000,15.040245
20250906T2100,14.050245
20250906T2200,13.220245
20250906T2300,12.750245
20250907T0000,11.910245
20250907T0100,11.510245
20250907T0200,11.280245
20250907T0300,11.120245
20250907T0400,10.830245
20250907T0500,10.410245
20250907T0600,11.580245
20250907T0700,14.400246
20250907T0800,17.220245
20250907T0900,20.140245
20250907T1000,22.030245
20250907T1100,24.440245
20250907T1200,25.810246
20250907T1300,26.330246
20250907T1400,27.360245
20250907T1500,27.330246
20250907T1600,26.370245
20250907T1700,24.000246
20250907T1800,20.070246
20250907T1900,18.050245
20250907T2000,16.780245
20250907T2100,15.340245
20250907T2200,15.470245
20250907T2300,15.120245
20250908T0000,15.140245
20250908T0100,14.670245
20250908T0200,14.450245
20250908T0300,14.590245
20250908T0400,15.030245
20250908T0500,15.650246
20250908T0600,16.710245
20250908T0700,18.120245
20250908T0800,19.040245
20250908T0900,19.370245
20250908T1000,20.380245
20250908T1100,20.420246
20250908T1200,20.390245
20250908T1300,20.650246
20250908T1400,20.770245
20250908T1500,20.870245
20250908T1600,21.110245
20250908T1700,20.880245
20250908T1800,19.430244
20250908T1900,19.030245
20250908T2000,18.340246
20250908T2100,17.830246
20250908T2200,16.920246
20250908T2300,17.070246
20250909T0000,17.070246
20250909T0100,16.850245
20250909T0200,16.650246
20250909T0300,16.360247
20250909T0400,15.730246
20250909T0500,15.340245
20250909T0600,15.430245
20250909T0700,15.910245
20250909T0800,16.840246
20250909T0900,17.270245
20250909T1000,18.310246
20250909T1100,19.430244
20250909T1200,20.360245
20250909T1300,20.770245
20250909T1400,21.560246
20250909T1500,21.490246
20250909T1600,20.880245
20250909T1700,19.230246
20250909T1800,16.890245
20250909T1900,15.480246
20250909T2000,14.890245
20250909T2100,14.3102455
20250909T2200,14.120245
20250909T2300,14.400246
20250910T0000,14.110246
20250910T0100,13.740245
20250910T0200,13.590245
20250910T0300,13.500245
20250910T0400,13.430245
20250910T0500,13.540245
20250910T0600,13.240245
20250910T0700,14.3102455
20250910T0800,15.220245
20250910T0900,16.770245
20250910T1000,18.740246
20250910T1100,20.280245
20250910T1200,20.700245
20250910T1300,21.600245
20250910T1400,22.040245
20250910T1500,22.100245
20250910T1600,22.060246
20250910T1700,20.000246
20250910T1800,17.110245
20250910T1900,16.090246
20250910T2000,15.250245
20250910T2100,14.710245
20250910T2200,13.900246
20250910T2300,13.790245
20250911T0000,14.340245
20250911T0100,14.820246
20250911T0200,15.0602455
20250911T0300,15.700245
20250911T0400,15.960245
20250911T0500,15.640245
20250911T0600,15.520246
20250911T0700,16.090246
20250911T0800,16.900246
20250911T0900,17.630245
20250911T1000,17.840246
20250911T1100,18.520245
20250911T1200,19.390245
20250911T1300,19.780245
20250911T1400,20.080246
20250911T1500,20.190245
20250911T1600,19.610245
20250911T1700,18.770245
20250911T1800,16.860245
20250911T1900,15.770246
20250911T2000,15.980246
20250911T2100,14.960245
20250911T2200,14.550245
20250911T2300,13.970245
20250912T0000,14.340245
20250912T0100,14.150246
20250912T0200,14.270246
20250912T0300,14.240245
20250912T0400,14.200245
20250912T0500,14.040245
20250912T0600,13.900246
20250912T0700,14.510245
20250912T0800,15.380245
20250912T0900,16.160246
20250912T1000,17.740246
20250912T1100,18.440245
20250912T1200,19.120245
20250912T1300,19.670246
20250912T1400,19.890245
20250912T1500,19.380245
20250912T1600,18.460245
20250912T1700,16.970245
20250912T1800,15.890245
20250912T1900,14.520246
20250912T2000,12.840245
20250912T2100,11.830245
20250912T2200,11.160245
20250912T2300,10.710245
20250913T0000,10.750245
20250913T0100,10.830245
20250913T0200,10.630245
20250913T0300,10.200245
20250913T0400,10.250245
20250913T0500,10.330245
20250913T0600,10.890245
20250913T0700,12.880245
20250913T0800,15.260245
20250913T0900,17.750246
20250913T1000,19.210245
20250913T1100,20.410246
20250913T1200,21.100245
20250913T1300,21.280245
20250913T1400,21.150246
20250913T1500,20.720245
20250913T1600,19.750246
20250913T1700,18.540245
20250913T1800,16.970245
20250913T1900,16.110247
20250913T2000,15.670245
20250913T2100,15.510245
20250913T2200,15.460245
20250913T2300,15.660245
20250914T0000,15.420245
20250914T0100,15.490245
20250914T0200,15.0602455
20250914T0300,15.070246
20250914T0400,15.020246
20250914T0500,15.030245
20250914T0600,15.300245
20250914T0700,15.730246
20250914T0800,16.170246
20250914T0900,17.480246
20250914T1000,18.490246
20250914T1100,19.790245
20250914T1200,20.900246
20250914T1300,21.600245
20250914T1400,21.280245
20250914T1500,21.440245
20250914T1600,20.930244
20250914T1700,19.820246
20250914T1800,19.160246
20250914T1900,18.260244
20250914T2000,17.890245
20250914T2100,18.340246
20250914T2200,18.870245
20250914T2300,19.140245
20250915T0000,19.260244
20250915T0100,19.380245
20250915T0200,19.610245
20250915T0300,19.900246
20250915T0400,19.730246
20250915T0500,19.760244
20250915T0600,19.680244
20250915T0700,20.510244
20250915T0800,21.720245
20250915T0900,22.470245
20250915T1000,22.890245
20250915T1100,23.480246
20250915T1200,23.890245
20250915T1300,24.360245
20250915T1400,23.880245
20250915T1500,23.180244
20250915T1600,21.570246
20250915T1700,19.580246
20250915T1800,18.180244
20250915T1900,18.000246
20250915T2000,17.550245
20250915T2100,17.200245
20250915T2200,16.730246
20250915T2300,16.510246
20250916T0000,16.170246
20250916T0100,15.880245
20250916T0200,15.430245
20250916T0300,15.010245
20250916T0400,14.630245
20250916T0500,14.040245
20250916T0600,14.070246
20250916T0700,15.020246
20250916T0800,15.780245
20250916T0900,16.610245
20250916T1000,17.450245
20250916T1100,18.160246
20250916T1200,18.810246
20250916T1300,18.830246
20250916T1400,18.610245
20250916T1500,18.170246
20250916T1600,17.270245
20250916T1700,16.190247
20250916T1800,14.890245
20250916T1900,14.260245
20250916T2000,12.920245
20250916T2100,12.5602455
20250916T2200,11.760245
20250916T2300,11.990245
20250917T0000,11.470245
20250917T0100,11.300245
20250917T0200,11.450245
20250917T0300,11.400246
20250917T0400,11.160245
20250917T0500,11.020246
20250917T0600,11.610246
20250917T0700,13.800245
20250917T0800,15.880245
20250917T0900,17.460245
20250917T1000,19.030245
20250917T1100,19.220245
20250917T1200,19.890245
20250917T1300,20.990246
20250917T1400,21.050245
20250917T1500,21.510244
20250917T1600,20.920246
20250917T1700,19.290245
20250917T1800,17.110245
20250917T1900,15.020246
20250917T2000,13.260245
20250917T2100,12.440246
20250917T2200,12.210245
20250917T2300,11.450245
20250918T0000,11.220245
20250918T0100,10.540245
20250918T0200,10.300245
20250918T0300,9.910245
20250918T0400,9.610246
20250918T0500,9.000245
20250918T0600,10.490245
20250918T0700,13.600245
20250918T0800,16.570246
20250918T0900,19.870245
20250918T1000,22.000246
20250918T1100,23.620245
20250918T1200,25.330246
20250918T1300,26.160246
20250918T1400,26.400246
20250918T1500,26.020245
20250918T1600,24.830246
20250918T1700,21.740246
20250918T1800,18.070246
20250918T1900,14.350245
20250918T2000,13.140245
20250918T2100,11.8102455
20250918T2200,11.680245
20250918T2300,10.990245
20250919T0000,10.570246
20250919T0100,10.470245
20250919T0200,10.250245
20250919T0300,10.140245
20250919T0400,9.930245
20250919T0500,9.830245
20250919T0600,10.430245
20250919T0700,13.680245
20250919T0800,17.080246
20250919T0900,20.410246
20250919T1000,22.900246
20250919T1100,25.390245
20250919T1200,26.150246
20250919T1300,27.210245
20250919T1400,27.910246
20250919T1500,27.870245
20250919T1600,26.760244
20250919T1700,23.730246
20250919T1800,18.600245
20250919T1900,17.800245
20250919T2000,17.130245
20250919T2100,16.060246
20250919T2200,15.730246
20250919T2300,15.250245
20250920T0000,14.880245
20250920T0100,14.940246
20250920T0200,15.020246
20250920T0300,14.720245
20250920T0400,14.380245
20250920T0500,14.360246
20250920T0600,15.200245
20250920T0700,18.160246
20250920T0800,21.320246
20250920T0900,24.410246
20250920T1000,26.820246
20250920T1100,28.070246
20250920T1200,28.890245
20250920T1300,29.400246
20250920T1400,29.840246
20250920T1500,29.340246
20250920T1600,27.760244
20250920T1700,24.140245
20250920T1800,20.450245
20250920T1900,20.320246
20250920T2000,20.390245
20250920T2100,18.790245
20250920T2200,18.260244
20250920T2300,17.920246
20250921T0000,17.780245
20250921T0100,17.910246
20250921T0200,17.990246
20250921T0300,18.240246
20250921T0400,18.320246
20250921T0500,18.870245
20250921T0600,18.880245
20250921T0700,19.530245
20250921T0800,21.000246
20250921T0900,21.950245
20250921T1000,22.160246
20250921T1100,21.740246
20250921T1200,20.800245
20250921T1300,20.610245
20250921T1400,20.100245
20250921T1500,18.890245
20250921T1600,17.730246
20250921T1700,16.630245
20250921T1800,15.600245
20250921T1900,14.8102455
20250921T2000,14.700245
20250921T2100,14.580245
20250921T2200,13.800245
20250921T2300,13.420245
20250922T0000,13.120245
20250922T0100,12.900246
20250922T0200,12.670245
20250922T0300,12.470245
20250922T0400,12.270246
20250922T0500,12.180245
20250922T0600,12.3102455
20250922T0700,12.530245
20250922T0800,12.730246
20250922T0900,13.0602455
20250922T1000,12.920245
20250922T1100,13.3102455
20250922T1200,13.8102455
20250922T1300,13.660245
20250922T1400,13.550245
20250922T1500,12.860246
20250922T1600,12.540245
20250922T1700,12.150246
20250922T1800,11.890245
20250922T1900,11.780245
20250922T2000,11.650246
20250922T2100,11.470245
20250922T2200,11.250245
20250922T2300,10.890245
20250923T0000,10.610246
20250923T0100,10.480246
20250923T0200,10.420245
20250923T0300,10.370245
20250923T0400,10.380245
20250923T0500,10.390245
20250923T0600,10.440246
20250923T0700,10.770246
20250923T0800,11.0602455
20250923T0900,11.170245
20250923T1000,11.5602455
20250923T1100,11.530245
20250923T1200,11.5602455
20250923T1300,11.820246
20250923T1400,11.8102455
20250923T1500,11.520246
20250923T1600,11.270246
20250923T1700,11.020246
20250923T1800,10.880245
20250923T1900,10.880245
20250923T2000,10.870245
20250923T2100,10.780245
20250923T2200,10.660245
20250923T2300,10.580245
20250924T0000,10.580245
20250924T0100,10.630245
20250924T0200,10.690246
20250924T0300,10.720245
20250924T0400,10.700245
20250924T0500,10.700245
20250924T0600,10.720245
20250924T0700,10.930245
20250924T0800,11.370245
20250924T0900,11.600245
20250924T1000,12.270246
20250924T1100,12.390245
20250924T1200,12.300245
20250924T1300,12.250245
20250924T1400,12.000245
20250924T1500,11.960245
20250924T1600,11.470245
20250924T1700,11.040245
20250924T1800,10.660245
20250924T1900,10.480246
20250924T2000,10.400246
20250924T2100,10.210245
20250924T2200,10.280245
20250924T2300,10.280245
20250925T0000,10.340245
20250925T0100,10.500245
20250925T0200,10.520246
20250925T0300,10.5602455
20250925T0400,10.600245
20250925T0500,10.590245
20250925T0600,10.730246
20250925T0700,10.980246
20250925T0800,11.390245
20250925T0900,12.030245
20250925T1000,12.510245
20250925T1100,12.690246
20250925T1200,12.900246
20250925T1300,12.920245
20250925T1400,12.840245
20250925T1500,12.8102455
20250925T1600,12.670245
20250925T1700,11.920245
20250925T1800,11.730246
20250925T1900,11.280245
20250925T2000,11.460245
20250925T2100,10.990245
20250925T2200,10.070246
20250925T2300,9.620245
20250926T0000,9.790245
20250926T0100,9.720245
20250926T0200,9.770246
20250926T0300,9.980246
20250926T0400,10.040245
20250926T0500,10.010245
20250926T0600,10.040245
20250926T0700,10.0602455
20250926T0800,10.290245
20250926T0900,10.720245
20250926T1000,11.090245
20250926T1100,11.640245
20250926T1200,12.030245
20250926T1300,11.840245
20250926T1400,11.670245
20250926T1500,11.5602455
20250926T1600,11.530245
20250926T1700,11.400246
20250926T1800,11.220245
20250926T1900,11.070246
20250926T2000,10.860246
20250926T2100,10.790245
20250926T2200,11.120245
20250926T2300,10.460245
20250927T0000,10.160245
20250927T0100,10.010245
20250927T0200,9.770246
20250927T0300,9.530245
20250927T0400,9.590245
20250927T0500,9.450245
20250927T0600,9.490245
20250927T0700,10.080245
20250927T0800,10.770246
20250927T0900,12.470245
20250927T1000,13.470245
20250927T1100,14.480246
20250927T1200,14.750245
20250927T1300,15.220245
20250927T1400,15.710245
20250927T1500,15.430245
20250927T1600,14.830245
20250927T1700,13.130245
20250927T1800,11.790245
20250927T1900,10.970245
20250927T2000,10.660245
20250927T2100,10.370245
20250927T2200,10.5602455
20250927T2300,8.650246
20250928T0000,7.9502454
20250928T0100,7.380245
20250928T0200,7.520245
20250928T0300,7.770245
20250928T0400,8.080246
20250928T0500,8.020246
20250928T0600,8.690246
20250928T0700,10.000245
20250928T0800,11.250245
20250928T0900,13.010245
20250928T1000,14.390245
20250928T1100,15.880245
20250928T1200,17.270245
20250928T1300,17.990246
20250928T1400,18.310246
20250928T1500,18.270245
20250928T1600,17.150246
20250928T1700,15.470245
20250928T1800,13.880245
20250928T1900,12.320246
20250928T2000,12.900246
20250928T2100,12.510245
20250928T2200,12.480246
20250928T2300,11.860246
20250929T0000,11.320246
20250929T0100,11.050245
20250929T0200,10.720245
20250929T0300,10.480246
20250929T0400,10.770246
20250929T0500,10.660245
20250929T0600,10.170245
20250929T0700,10.530245
20250929T0800,11.780245
20250929T0900,13.220245
20250929T1000,14.650246
20250929T1100,15.820246
